Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"InMemoryNodeModel$ConfigurationNodeVisitorAdapter<ImmutableNode>",1,0.00,2.00,7,0.05,990.27,1,0,12,1,2,115.43,0,12,6.00
"InMemoryNodeModel$TransactionInitializer",1,0.00,1.00,4,0.03,250.80,1,0,12,1,1,129.42,0,9,1.00
"InMemoryNodeModel$TransactionInitializer_0",1,0.00,4.00,13,0.28,10890.54,1,0,12,1,1,96.74,0,35,49.00
"InMemoryNodeModel$TransactionInitializer_1",1,0.00,2.00,10,0.16,5292.01,1,0,12,1,1,103.92,0,24,6.00
"InMemoryNodeModel$TransactionInitializer_2",1,0.00,4.00,19,0.23,10017.14,1,0,12,1,1,140.87,1,34,6.00
"InMemoryNodeModel$TransactionInitializer_3",1,0.00,1.00,4,0.06,1117.62,1,0,12,1,1,124.31,0,11,4.00
"InMemoryNodeModel$TransactionInitializer_4",1,0.00,5.00,15,0.22,6818.60,1,0,12,1,1,95.79,0,33,6.00
"InMemoryNodeModel$TransactionInitializer_5",1,0.00,1.00,2,0.01,58.06,1,0,12,1,1,95.65,9,4,0.00
"InMemoryNodeModelSupport",1,0.00,1.00,2,0.02,252.51,1,0,0,1,8,140.86,4,6,0.00
"Initializable",1,0.00,1.00,2,0.01,40.30,1,0,0,1,3,114.68,6,4,0.00
"InputStreamSupport",1,0.00,1.00,2,0.02,108.55,1,0,3,1,6,95.41,8,4,0.00
"InterpolationTestHelper",11,0.00,1.45,96,1.35,36230.03,11,0,8,11,10,70.53,71,150,12.00
"InterpolationTestHelper$Lookup",1,0.00,1.00,3,0.02,211.54,1,0,8,1,0,134.66,0,8,2.00
"InterpolatorSpecification",5,0.19,1.00,18,0.14,2151.65,9,4,6,5,9,101.68,66,34,0.00
"InterpolatorSpecification$Builder",10,0.00,1.60,52,0.37,7195.41,14,4,6,10,3,72.12,84,81,8.00
"JNDIConfiguration",19,0.14,2.21,120,1.50,61146.91,23,4,16,20,7,63.91,158,254,20.00
"JSONConfiguration",5,0.00,1.40,19,0.26,4391.72,7,2,10,7,7,96.18,29,47,21.00
"JndiBuilderParameters",0,0.00,0.00,1,0.01,108.00,0,0,3,0,5,171.00,0,5,0.00
"JndiBuilderParametersImpl",2,0.00,1.00,9,0.07,761.65,4,2,1,2,5,85.00,23,18,3.00
"JndiBuilderProperties",2,0.00,1.00,3,0.05,531.41,2,0,1,2,0,107.31,13,5,0.00
"LegacyListDelimiterHandler",9,0.06,2.67,76,0.96,53313.85,13,4,6,9,8,63.28,101,143,28.00
"ListDelimiterHandler",4,1.00,1.00,6,0.08,1283.25,5,1,2,5,35,121.94,55,7,0.00
"ListDelimiterHandler$ValueTransformer",1,0.00,1.00,3,0.01,179.38,1,0,2,1,0,135.22,0,8,2.00
"LockMode",0,0.00,0.00,1,0.00,11.61,0,0,0,0,8,171.00,27,5,0.00
"Logging",15,0.02,1.00,44,0.42,4203.60,18,3,6,15,0,86.79,117,97,10.00
"Lookup",1,0.00,1.00,2,0.01,58.06,1,0,0,1,19,97.17,10,4,0.00
"ManagedReloadingDetector",3,0.25,1.00,10,0.07,693.72,5,2,2,4,3,82.87,26,22,1.00
"ManagedReloadingDetectorMBean",1,0.00,1.00,2,0.01,40.30,1,0,0,1,0,167.51,3,4,0.00
"MapConfiguration",14,0.12,1.29,50,0.59,18490.68,16,2,7,14,13,75.51,126,108,14.00
"MergeCombiner",4,0.00,4.00,60,0.73,34582.00,4,0,6,4,4,72.69,55,86,29.00
"MockInitialContextFactory",8,0.10,1.62,70,1.11,55819.54,17,9,9,8,1,56.38,79,113,24.00
"ModelTransaction",35,0.02,1.40,164,1.97,64642.58,50,15,11,35,15,70.56,295,278,18.00
"ModelTransaction$AddAttributeOperation",2,1.00,1.00,8,0.06,557.03,4,2,11,2,1,103.49,11,16,4.00
"ModelTransaction$AddAttributesOperation",2,0.00,1.00,6,0.05,614.34,3,1,11,2,1,115.51,10,14,4.00
"ModelTransaction$ChangeNodeNameOperation",2,0.00,1.00,6,0.04,436.21,3,1,11,2,1,116.68,10,14,4.00
"ModelTransaction$ChangeNodeValueOperation",2,0.00,1.00,6,0.04,436.21,3,1,11,2,1,116.68,10,14,4.00
"ModelTransaction$ChildrenUpdateOperation",8,0.10,1.38,38,0.44,14211.42,11,3,11,8,1,72.82,62,71,8.00
"ModelTransaction$ConfigurationNodeVisitorAdapter<ImmutableNode>",1,0.00,1.00,5,0.04,691.51,1,0,11,1,2,122.33,0,11,4.00
"ModelTransaction$Operation",1,0.00,1.00,2,0.01,77.08,1,0,11,1,1,107.12,12,5,3.00
"ModelTransaction$Operations",6,0.00,2.33,42,0.37,9679.26,9,3,11,6,2,63.68,54,77,7.00
"ModelTransaction$RemoveAttributeOperation",2,0.00,1.00,6,0.04,436.21,3,1,11,2,1,116.68,10,14,4.00
"MultiFileBuilderParameters",0,0.00,0.00,1,0.01,108.00,0,0,3,0,5,171.00,0,6,0.00
"MultiFileBuilderParametersImpl",8,0.10,1.12,29,0.28,5997.36,11,3,4,8,11,77.83,77,61,10.00
"MultiFileBuilderProperties",2,0.00,1.00,3,0.05,588.34,2,0,1,2,2,102.47,14,5,0.00
"MultiFileConfigurationBuilder",21,0.09,1.67,116,1.53,47270.33,27,6,21,26,20,73.79,236,243,17.00
"MultiFileConfigurationBuilder$EventListener<ConfigurationBuilderEvent>",1,0.00,1.00,3,0.01,131.17,1,0,21,1,1,136.29,0,8,1.00
"MultiFileConfigurationBuilderProvider",4,0.11,1.25,18,0.28,7790.70,7,3,13,4,13,107.61,59,53,13.00
"MultiFileConfigurationBuilderProvider$ReloadableWrapperBuilder",2,0.00,1.00,7,0.06,926.42,3,1,13,2,4,87.19,14,16,2.00
"MultiFileConfigurationBuilderProvider$WrapperBuilder",4,0.17,1.00,12,0.16,3183.82,6,2,13,4,6,145.57,13,29,8.00
"MultiWrapDynaBean",12,0.36,1.42,47,0.50,11280.04,14,2,8,12,4,114.42,55,89,9.00
"MultiWrapDynaClass",6,0.07,1.33,28,0.23,4560.75,9,3,7,7,1,105.18,30,46,7.00
"NoOpSynchronizer",4,0.00,1.00,5,0.03,180.48,4,0,0,4,7,128.56,22,20,2.00
"NodeAddData",6,0.10,1.17,22,0.17,2829.17,10,4,4,6,13,102.24,80,44,8.00
"NodeCombiner",6,0.20,1.00,14,0.15,2393.65,8,2,3,6,12,97.78,71,27,5.00
"NodeCombiner$AbstractImmutableNodeHandler",2,0.00,1.00,5,0.02,249.11,2,0,3,2,1,139.43,0,13,2.00
"NodeHandler",15,0.00,1.00,16,3.55,88463.85,15,0,2,15,69,90.88,125,18,0.00
"NodeHandlerDecorator",16,0.00,1.00,32,0.41,7029.32,16,0,2,16,4,186.94,22,83,11.00
"NodeKeyResolver",5,0.00,1.00,6,0.73,17515.40,5,0,2,5,16,102.34,60,9,0.00
"NodeMatcher",1,0.00,1.00,2,0.03,361.22,1,0,0,1,9,90.92,10,4,0.00
"NodeModel",9,0.00,1.00,10,1.53,42569.50,9,0,1,9,12,90.59,86,13,0.00
"NodeModelSupport",1,0.00,1.00,2,0.02,179.36,1,0,0,1,1,123.92,5,4,0.00
"NodeNameMatchers",2,0.00,1.00,5,0.21,6224.72,2,0,1,2,6,90.86,24,22,10.00
"NodeSelector",8,0.29,1.75,44,0.53,17894.13,9,1,6,8,18,69.46,83,79,13.00
"NodeStructureHelper",28,0.00,1.50,154,2.42,99790.02,41,13,8,28,19,65.95,233,285,23.00
"NodeStructureHelper$IAnswer<List<QueryResult<ImmutableNode>>>",1,0.00,1.00,6,0.11,3404.32,1,0,8,1,4,113.93,0,14,60.00
"NodeStructureHelper$IAnswer<NodeAddData<ImmutableNode>>",1,0.00,1.00,6,0.10,2798.56,1,0,8,1,4,114.60,0,12,58.00
"NodeTracker",16,0.53,1.81,91,1.26,42090.05,17,1,6,16,8,85.02,206,189,24.00
"NodeTracker$TrackedNodeData",9,0.08,1.00,25,0.21,3227.17,12,3,6,9,2,88.07,68,50,13.00
"NodeTreeWalker",5,1.00,2.80,37,0.45,16432.89,6,1,2,6,13,131.75,92,66,11.00
"NodeUpdateData",7,0.12,1.29,26,0.33,8868.80,11,4,5,7,6,82.56,79,54,13.00
"NonCloneableConfiguration",6,0.00,1.00,11,0.08,691.36,6,0,1,6,3,148.25,23,31,4.00
"NonStringTestHolder",17,0.06,1.06,70,0.87,14006.35,18,1,3,17,2,167.11,7,108,16.00
"OverrideCombiner",3,0.00,3.33,33,0.43,22487.09,3,0,0,3,5,143.41,65,60,25.00
"Parameters",16,0.93,1.00,39,0.49,12022.04,17,1,16,16,34,86.80,167,94,13.00
"Parameters$ParametersIfcInvocationHandler",3,0.50,1.00,10,0.12,3274.30,4,1,16,3,0,78.01,29,22,8.00
"ParametersBeanTestImpl",7,0.17,1.00,20,0.10,948.72,10,3,0,7,2,185.48,5,36,2.00
"PatternSubtreeConfigurationWrapper",63,0.04,1.06,147,1.85,34725.40,67,4,17,63,12,182.36,38,353,13.00
"PeriodicReloadingTrigger",10,0.02,1.40,39,0.35,5382.01,16,6,6,10,2,82.45,109,78,5.00
"PeriodicReloadingTrigger$Runnable",1,0.00,1.00,3,0.02,139.81,1,0,6,1,0,136.08,0,8,0.00
"PrefixedKeysIterator",5,0.38,1.80,27,0.21,3909.19,9,4,2,5,1,71.02,48,50,3.00
"PropertiesBuilderParameters",0,0.00,0.00,1,0.02,162.30,0,0,4,0,8,171.00,0,7,0.00
"PropertiesBuilderParametersImpl",4,0.11,1.00,16,0.14,1834.98,7,3,3,4,7,87.17,27,33,5.00
"PropertiesBuilderProperties",3,0.00,1.00,4,0.10,1141.10,3,0,2,3,1,95.79,27,6,0.00
"PropertiesConfiguration",26,0.03,2.04,169,1.76,76368.44,41,15,28,28,58,113.56,419,322,23.00
"PropertiesConfiguration$DefaultIOFactory",2,0.00,1.00,5,0.04,614.16,2,0,28,2,1,90.62,15,14,5.00
"PropertiesConfiguration$IOFactory",2,0.00,1.00,3,0.04,266.67,2,0,28,2,1,100.85,21,6,0.00
"PropertiesConfiguration$JupIOFactory",4,1.00,1.00,10,0.07,805.54,5,1,31,4,1,91.16,42,22,5.00
"PropertiesConfiguration$JupPropertiesReader",4,0.00,3.00,37,0.40,27751.02,4,0,31,4,0,99.44,17,66,19.00
"PropertiesConfiguration$JupPropertiesWriter",1,1.00,3.00,12,0.19,5676.54,2,1,31,1,1,118.63,18,17,0.00
"PropertiesConfiguration$JupPropertiesWriter$ValueTransformer",1,0.00,3.00,11,0.13,4047.05,1,0,31,1,0,153.06,1,24,18.00
"PropertiesConfiguration$PropertiesReader",13,0.00,1.46,64,0.60,16176.85,21,8,28,14,0,70.90,124,110,7.00
"PropertiesConfiguration$PropertiesWriter",15,0.11,1.53,68,0.76,24980.16,21,6,28,21,1,71.77,147,126,15.00
"PropertiesConfiguration$PropertiesWriter$ValueTransformer",1,0.00,1.00,4,0.03,590.41,1,0,28,1,0,126.49,0,9,4.00
"PropertiesConfigurationLayout",37,0.04,1.89,196,2.37,97926.49,46,9,13,37,13,70.92,396,374,23.00
"PropertiesConfigurationLayout$PropertyLayoutData",11,0.05,1.45,38,0.29,6311.78,15,4,13,11,2,97.77,65,82,8.00
"PropertyConverter",24,0.12,4.17,235,3.91,265916.27,30,6,19,24,3,51.25,219,552,39.00
"PropertyListConfiguration",14,0.08,3.00,139,2.30,121779.07,24,10,23,17,14,52.37,132,267,33.00
"PropertyListConfiguration$DateComponentParser",4,0.00,1.25,9,0.14,3776.26,4,0,23,4,0,86.52,41,21,16.00
"PropertyListConfiguration$DateFieldParser",4,0.56,1.25,18,0.20,4506.21,7,3,23,4,0,96.75,22,39,7.00
"PropertyListConfiguration$DateSeparatorParser",3,0.00,1.33,11,0.13,3444.46,4,1,23,3,0,132.44,11,25,6.00
"PropertyListConfiguration$DateTimeZoneParser",2,0.00,1.50,17,0.22,6796.76,2,0,23,2,0,148.06,4,32,8.00
"ProvidedURLLocationStrategy",1,0.00,1.00,3,0.02,269.52,1,0,1,1,7,167.22,20,8,4.00
"QueryResult",10,0.33,1.40,35,0.40,10214.17,12,2,4,10,26,76.69,90,76,16.00
"RandomReloadingDetector",2,1.00,1.00,5,0.03,339.45,3,1,1,3,2,148.66,7,13,1.00
"ReadWriteSynchronizer",7,0.33,1.00,16,0.12,1264.06,8,1,2,7,7,113.03,39,36,4.00
"ReferenceNodeHandler",2,0.00,1.00,3,0.06,757.19,2,0,1,2,9,93.90,18,5,0.00
"ReferenceTracker",6,0.20,2.50,45,0.53,30341.99,8,2,6,6,5,72.32,73,82,27.00
"ReloadingBuilderSupportListener",3,0.25,1.33,15,0.16,3230.26,5,2,4,3,8,120.27,48,38,8.00
"ReloadingCombinedConfigurationBuilder",9,0.88,1.22,33,0.33,7849.54,10,1,14,9,18,76.53,82,69,10.00
"ReloadingController",7,0.11,1.71,33,0.28,5544.33,10,3,5,7,28,93.28,91,66,6.00
"ReloadingControllerSupport",1,0.00,1.00,2,0.01,40.30,1,0,0,1,7,129.03,5,4,0.00
"ReloadingDetector",2,0.00,1.00,3,0.02,140.48,2,0,0,2,12,107.37,14,5,0.00
"ReloadingDetectorFactory",1,0.00,1.00,2,0.02,121.26,1,0,3,1,9,113.75,13,6,0.00
"ReloadingEvent",3,0.00,1.00,11,0.08,1115.92,6,3,2,4,8,97.23,38,20,4.00
"ReloadingFileBasedConfigurationBuilder",10,0.15,1.10,33,0.42,9463.46,13,3,7,11,22,95.16,126,70,7.00
"ReloadingFileBasedConfigurationBuilder$ReloadingDetector",2,0.00,1.50,8,0.06,1262.94,2,0,7,2,0,126.14,0,18,2.00
"ReloadingMultiFileConfigurationBuilder",6,1.00,1.17,15,0.31,7226.24,7,1,12,6,10,97.99,75,38,10.00
"ReloadingMultiFileConfigurationBuilder$CombinedReloadingController",1,0.00,2.00,10,0.11,3386.62,1,0,12,1,2,105.44,0,17,9.00
"ServletConfiguration",4,0.67,1.00,11,0.11,1528.73,5,1,5,4,2,105.02,23,24,6.00
"ServletContextConfiguration",4,0.33,1.00,11,0.12,1627.54,5,1,5,4,2,101.61,24,24,6.00
"ServletFilterConfiguration",3,0.50,1.00,9,0.10,1399.17,4,1,4,3,2,104.05,17,20,6.00
"ServletRequestConfiguration",3,0.50,2.33,23,0.27,13738.49,4,1,6,3,2,80.73,17,45,11.00
"StrictConfigurationComparator",2,0.00,4.00,24,0.26,19924.02,2,0,1,2,8,51.72,21,37,92.00
"StringLookupAdapter",2,1.00,1.00,7,0.05,525.49,3,1,2,2,1,162.14,5,11,3.00
"SubnodeConfiguration",11,0.40,1.27,36,0.32,6019.80,13,2,6,11,13,111.55,156,79,13.00
"SubsetConfiguration",20,0.04,1.35,64,0.70,18485.21,23,3,2,20,6,125.81,83,154,13.00
"SubsetConfiguration$SubsetIterator",4,0.00,1.00,10,0.08,922.37,5,1,2,4,0,91.60,30,23,2.00
"Synchronizer",4,0.00,1.00,5,0.08,758.40,4,0,0,4,13,123.65,22,7,0.00
"SynchronizerSupport",4,0.00,1.00,5,0.13,1143.21,4,0,0,4,2,120.66,53,7,0.00
"SynchronizerTestImpl",11,0.50,1.09,30,0.28,3879.36,12,1,3,12,13,113.65,57,61,10.00
"SynchronizerTestImpl$Methods",0,0.00,0.00,1,0.01,19.65,0,0,3,0,0,171.00,3,4,0.00
"SystemConfiguration",5,1.00,1.40,23,0.29,6935.48,6,1,5,6,9,71.90,42,44,10.00
"SystemPropertiesLookup",1,0.00,1.00,4,0.04,542.81,2,1,1,1,2,176.77,25,10,3.00
"TestAbsoluteNameLocationStrategy",5,0.62,1.00,22,0.31,3921.89,7,2,8,5,5,124.21,20,45,18.00
"TestAbstractConfiguration",14,0.00,1.14,74,0.93,21394.34,14,0,15,14,10,157.36,29,123,11.00
"TestAbstractConfigurationBasicFeatures",72,0.08,1.21,466,6.23,156810.14,75,3,25,72,17,116.61,280,744,19.00
"TestAbstractConfigurationBasicFeatures$CollectingConfigurationListener",1,0.00,1.00,4,0.04,527.89,2,1,25,2,2,127.11,4,10,2.00
"TestAbstractConfigurationBasicFeatures$TestConfigurationImpl",1,0.00,1.00,6,0.09,2321.95,1,0,25,2,2,165.24,1,12,11.00
"TestAbstractConfigurationBasicFeatures$TestConfigurationImpl_0",8,0.00,1.00,18,0.14,1624.80,9,1,25,8,1,189.46,8,42,5.00
"TestAbstractConfigurationSynchronization",21,0.32,1.00,78,0.88,11526.40,24,3,12,21,8,138.72,73,148,16.00
"TestAbstractHierarchicalConfiguration",62,0.11,1.32,488,6.90,207935.26,63,1,30,62,19,136.71,166,753,21.00
"TestAbstractHierarchicalConfiguration$AbstractHierarchicalConfigurationTestImpl",12,0.00,1.00,25,0.31,3814.54,12,0,30,12,7,178.51,4,66,10.00
"TestAppletConfiguration",5,0.00,2.40,34,0.43,14889.62,6,1,10,5,6,124.38,17,81,7.00
"TestAppletConfiguration$Applet",2,1.00,1.00,6,0.07,1141.91,3,1,10,2,0,178.23,3,19,4.00
"TestAutoSaveListener",9,0.19,1.00,53,0.51,10009.73,11,2,6,9,5,111.91,39,86,13.00
"TestBaseConfiguration",60,0.01,1.07,356,5.01,121655.89,64,4,27,60,10,165.23,73,564,16.00
"TestBaseConfigurationBuilderProvider",15,0.00,1.13,64,1.13,28352.04,15,0,19,15,18,105.78,73,148,27.00
"TestBaseConfigurationBuilderProvider$CombinedConfigurationBuilder",1,0.00,2.00,4,0.04,566.79,1,0,19,1,3,166.28,2,13,4.00
"TestBaseConfigurationBuilderProvider$ConfigurationDeclaration",1,0.00,1.00,3,0.01,179.38,1,0,19,1,0,135.22,0,8,2.00
"TestBaseConfigurationXMLReader",8,0.05,1.12,58,0.77,16115.00,11,3,18,8,2,159.60,12,84,12.00
"TestBaseConfigurationXMLReader$TestContentHandler",1,0.00,1.00,3,0.03,512.65,1,0,18,1,0,181.63,1,9,5.00
"TestBaseHierarchicalConfigurationSynchronization",16,0.27,1.19,100,1.33,31918.67,19,3,22,16,14,114.07,65,173,21.00
"TestBaseHierarchicalConfigurationSynchronization$SubNodeAccessThread",3,0.70,1.67,21,0.18,2459.00,8,5,22,3,2,76.73,20,43,5.00
"TestBaseNullConfiguration",38,0.00,1.00,194,2.53,52638.81,39,1,15,38,4,159.32,13,332,13.00
"TestBasePathLocationStrategy",6,0.60,1.00,24,0.36,4443.85,9,3,8,6,5,119.56,26,55,30.00
"TestBasicBuilderParameters",35,0.21,1.00,234,3.91,99696.57,36,1,26,35,14,126.90,116,399,26.00
"TestBasicConfigurationBuilder",30,0.90,1.07,202,3.62,117044.19,31,1,39,30,28,121.87,105,390,30.00
"TestBasicConfigurationBuilder$AccessBuilderThread",2,1.25,1.50,15,0.11,1800.34,6,4,39,2,1,69.03,15,31,4.00
"TestBasicConfigurationBuilder$BasicConfigurationBuilder<PropertiesConfiguration>",1,0.00,1.00,3,0.04,781.63,1,0,39,1,3,130.19,0,12,12.00
"TestBasicConfigurationBuilder$BasicConfigurationBuilderInitFailImpl",2,0.00,1.00,5,0.05,518.59,2,0,39,2,3,147.21,7,14,4.00
"TestBasicConfigurationBuilder$DefaultBeanFactory",1,0.00,1.00,4,0.04,585.46,1,0,39,1,1,126.52,0,9,5.00
"TestBasicConfigurationBuilder$InitializableConfiguration",2,0.00,1.00,6,0.03,298.38,3,1,39,2,2,126.63,9,15,0.00
"TestBasicConfigurationBuilderEvents",11,0.00,1.00,67,0.99,29403.51,11,0,12,11,10,118.35,42,133,16.00
"TestBasicConfigurationBuilderEvents$EventListener<ConfigurationBuilderEvent>",1,0.00,1.00,3,0.02,155.42,1,0,12,1,1,135.71,0,8,2.00
"TestBeanHelper",33,0.09,1.00,190,2.44,48449.28,37,4,16,33,9,115.35,136,299,17.00
"TestBeanHelper$TestBeanFactory",3,0.17,1.67,20,0.22,9328.01,6,3,16,3,4,94.51,15,40,11.00
"TestBuilderConfigurationWrapperFactory",9,0.00,1.11,65,1.07,32660.11,9,0,18,9,12,108.75,37,141,24.00
"TestCatalogResolver",8,0.07,1.00,31,0.27,3697.60,14,6,9,8,5,160.98,19,56,7.00
"TestClasspathLocationStrategy",4,0.56,1.00,21,0.28,4360.53,7,3,9,4,8,115.40,17,40,21.00
"TestCombinedBeanDeclaration",16,0.80,1.31,124,1.73,51851.18,17,1,11,16,3,104.12,69,178,28.00
"TestCombinedBuilderParametersImpl",28,0.00,1.00,164,2.43,61195.14,28,0,22,28,13,128.33,95,329,24.00
"TestCombinedConfiguration",67,0.08,1.10,443,5.63,127367.86,76,9,39,68,26,118.71,254,711,18.00
"TestCombinedConfiguration$BaseHierarchicalConfiguration",1,0.00,1.00,3,0.02,192.42,1,0,39,1,2,134.98,0,7,2.00
"TestCombinedConfiguration$CombinedListener",2,1.00,1.50,10,0.08,1020.62,4,2,39,2,3,105.39,10,24,2.00
"TestCombinedConfiguration$ReadThread",3,0.75,3.00,32,0.25,5798.39,7,4,39,3,1,57.98,24,54,6.00
"TestCombinedConfiguration$WriteThread",3,0.60,1.67,25,0.20,3302.21,8,5,39,3,2,64.21,24,40,4.00
"TestCombinedConfigurationBuilder",64,0.04,1.09,478,7.87,213296.06,70,6,67,64,49,103.50,280,929,29.00
"TestCombinedConfigurationBuilder$BuilderProviderTestImpl",3,1.00,1.00,10,0.09,1872.00,4,1,67,3,5,174.19,5,22,11.00
"TestCombinedConfigurationBuilder$CombinedConfigurationTestImpl",0,0.00,0.00,1,0.00,8.00,0,0,67,0,1,171.00,4,4,0.00
"TestCombinedConfigurationBuilder$ConfigurationBuilderProvider",1,0.00,1.00,3,0.03,579.79,1,0,67,1,3,131.21,0,11,6.00
"TestCombinedConfigurationBuilder$ConstantConfigurationBuilder",2,0.00,1.00,7,0.04,530.69,3,1,67,2,3,178.35,3,16,0.00
"TestCombinedConfigurationBuilder$EntityResolverWithPropertiesTestImpl",6,0.13,1.00,19,0.12,1488.66,9,3,67,6,2,182.86,7,37,2.00
"TestCombinedConfigurationBuilder$FileSystemTestImpl",0,0.00,0.00,1,0.00,8.00,0,0,67,0,0,171.00,4,3,0.00
"TestCombinedConfigurationBuilder$ReadThread",3,0.50,1.67,16,0.11,1320.06,6,3,67,3,1,129.57,11,35,3.00
"TestCombinedConfigurationBuilder$TestLookup",2,0.00,1.00,8,0.07,922.07,3,1,67,3,0,158.06,5,15,3.00
"TestCombinedConfigurationBuilderVFS",2,0.00,1.00,14,0.25,6157.21,2,0,14,2,11,73.98,13,29,15.00
"TestCombinedLocationStrategy",14,0.10,1.29,71,0.83,17419.19,18,4,11,14,6,113.43,61,127,19.00
"TestCombinedReloadingController",12,0.18,1.33,74,0.72,12853.14,13,1,9,12,2,120.90,46,116,13.00
"TestCompositeConfiguration",56,0.13,1.21,439,5.42,137148.94,64,8,26,58,18,133.13,163,634,17.00
"TestCompositeConfigurationNonStringProperties",1,0.00,1.00,11,0.11,2131.22,2,1,2,3,5,73.49,6,16,12.00
"TestConfigurationAttributePointer",14,0.17,1.00,47,0.58,9274.87,18,4,15,14,5,139.23,49,99,11.00
"TestConfigurationConverter",7,0.00,1.00,54,0.82,20201.61,7,0,9,7,5,110.66,28,77,13.00
"TestConfigurationConverter$IAnswer<Object>",1,0.00,1.00,4,0.04,726.73,1,0,9,1,0,125.78,0,9,8.00
"TestConfigurationDeclaration",7,0.00,1.00,54,0.79,26830.70,7,0,8,7,4,87.06,37,85,9.00
"TestConfigurationDynaBean",45,0.00,1.24,275,4.04,121972.11,57,12,16,52,5,122.15,163,441,23.00
"TestConfigurationDynaBeanXMLConfig",1,0.00,1.00,3,0.02,153.30,1,0,2,1,3,125.40,15,9,3.00
"TestConfigurationEventTypes",22,0.00,1.00,58,0.75,14466.51,22,0,8,22,4,137.62,83,140,14.00
"TestConfigurationInterpolator",44,0.16,1.05,205,2.97,59868.66,48,4,15,44,4,130.05,157,385,17.00
"TestConfigurationInterpolator$IAnswer<Object>",1,0.00,2.00,5,0.04,614.92,1,0,15,1,0,122.51,0,12,6.00
"TestConfigurationIteratorAttributes",7,0.38,1.14,41,0.67,13577.80,11,4,11,7,4,116.45,28,83,14.00
"TestConfigurationLogger",16,0.60,1.00,91,1.13,23904.13,17,1,14,16,3,130.48,54,143,20.00
"TestConfigurationLogger$ConfigurationLogger",1,0.00,1.00,3,0.02,190.31,1,0,14,1,0,135.02,0,8,2.00
"TestConfigurationLookup",5,0.12,1.40,36,0.41,13127.16,7,2,5,5,3,100.75,23,52,18.00
"TestConfigurationMap",3,0.67,1.67,25,0.31,8152.88,6,3,5,8,2,109.46,12,48,4.00
"TestConfigurationNodeIteratorChildren",17,0.02,1.35,108,1.65,39591.43,20,3,17,17,5,109.91,72,199,22.00
"TestConfigurationNodePointer",9,0.12,1.22,49,0.75,20512.77,10,1,10,9,3,123.72,33,95,19.00
"TestConfigurationNodePointerFactory",10,0.11,1.30,56,0.85,23467.83,11,1,9,10,4,132.73,32,99,15.00
"TestConfigurationPropertiesFactoryBean",11,0.00,1.00,60,0.78,15662.95,12,1,14,11,6,154.98,3,118,14.00
"TestConfigurationPropertySource",2,0.67,1.00,10,0.07,996.46,5,3,12,2,2,170.42,3,21,6.00
"TestConfigurationPropertySource$Config",1,0.00,1.00,8,0.07,1557.53,1,0,12,1,0,151.83,2,15,15.00
"TestConfigurationSet",4,0.56,2.00,31,0.44,13259.51,7,3,7,9,1,130.26,12,57,8.00
"TestConfigurationUtils",38,0.43,1.11,193,2.76,64383.08,40,2,28,38,21,133.62,125,348,17.00
"TestConfigurationUtils$ClassLoader",1,0.00,1.00,3,0.03,599.49,1,0,28,1,0,131.10,0,9,6.00
"TestConfigurationUtils$CloneableSynchronizer",3,0.50,1.00,8,0.04,379.23,4,1,28,3,0,120.46,15,18,3.00
"TestConfigurationUtils$NonCloneableSynchronizer",0,0.00,0.00,1,0.00,8.00,0,0,28,0,1,171.00,3,3,0.00
"TestConfigurationUtils$PropertiesConfiguration",1,0.00,1.00,3,0.04,456.80,1,0,28,1,2,182.03,1,10,6.00
"TestConfigurationUtils$XMLBuilderParametersImpl",1,0.00,1.00,3,0.01,145.30,1,0,28,1,1,135.95,0,8,3.00
"TestConfigurations",38,0.05,1.00,149,1.91,34495.34,43,5,16,38,12,125.06,153,299,17.00
"TestConstantLookup",11,0.03,1.00,30,0.30,4113.11,14,3,6,11,1,130.97,46,73,6.00
"TestConstructorArg",6,0.00,1.00,23,0.29,4586.79,6,0,4,6,2,129.83,23,43,9.00
"TestCopyObjectDefaultHandler",4,0.00,1.00,28,0.41,9642.84,4,0,6,4,5,94.74,20,52,14.00
"TestCopyObjectDefaultHandler$XMLBuilderParametersImpl",1,0.00,1.00,3,0.02,199.89,1,0,6,1,3,134.85,0,9,4.00
"TestDataConfiguration",61,0.04,2.07,1100,20.13,1193777.19,63,2,30,61,6,45.11,448,1608,37.00
"TestDatabaseBuilderParametersImpl",9,0.00,1.00,38,0.50,7917.10,10,1,8,9,2,137.97,30,76,8.00
"TestDatabaseConfiguration",42,0.11,1.02,200,2.69,49217.22,45,3,20,42,10,152.04,105,349,16.00
"TestDatabaseConfiguration$PotentialErrorDatabaseConfiguration",1,0.00,3.00,11,0.12,3530.05,2,1,20,1,1,61.23,7,24,18.00
"TestDatabaseConfigurationEvents",3,0.00,1.33,12,0.10,1606.52,4,1,5,3,4,166.63,6,30,4.00
"TestDefaultBeanFactory",14,0.03,1.07,105,1.84,57581.11,17,3,19,14,11,103.05,61,173,24.00
"TestDefaultBeanFactory$BeanCreationContext",5,0.75,1.00,12,0.09,1029.07,6,1,19,6,2,138.37,0,29,4.00
"TestDefaultConfigurationKey",36,0.13,1.06,257,3.51,70493.76,41,5,8,36,3,122.71,127,422,16.00
