Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"TestDefaultConfigurationBuilder$InvocationHandler",1,0.00,3.00,8,0.08,1534.10,1,0,37,1,0,111.53,0,17,8.00
"TestDefaultConfigurationBuilder$TestLookup",2,0.00,1.50,10,0.09,1484.90,3,1,37,3,0,121.98,0,19,3.00
"TestDefaultConfigurationKey",30,0.16,1.07,214,2.85,53811.29,35,5,8,30,2,124.28,104,346,13.00
"TestDefaultConfigurationNode",27,0.05,1.22,187,2.62,62534.96,31,4,11,27,2,122.78,95,310,17.00
"TestDefaultConfigurationNode$CountNodeVisitor",5,0.00,1.00,14,0.07,526.48,8,3,11,5,2,188.16,5,26,1.00
"TestDefaultExpressionEngine",29,0.15,1.21,211,2.95,69782.79,34,5,8,29,4,106.22,125,338,15.00
"TestDynamicCombinedConfiguration",7,0.14,2.71,164,2.19,98449.58,14,7,13,8,6,129.40,3,181,38.00
"TestDynamicCombinedConfiguration$ReaderThread",4,0.22,1.75,18,0.13,1796.54,7,3,13,4,1,125.34,0,38,2.00
"TestDynamicCombinedConfiguration$ReloadThread",2,0.86,3.00,29,0.26,7139.27,9,7,13,2,1,99.01,0,45,6.00
"TestDynamicCombinedConfiguration$ThreadLookup",3,0.50,1.67,12,0.12,3128.31,4,1,13,4,0,124.39,0,25,7.00
"TestEnvironmentConfiguration",6,0.00,1.17,25,0.28,5148.98,7,1,6,6,1,121.51,25,44,6.00
"TestEnvironmentLookup",3,0.00,1.33,14,0.13,3114.73,4,1,6,3,2,104.11,15,26,5.00
"TestEqualBehaviour",11,0.00,1.27,115,1.58,57085.32,11,0,6,11,4,129.62,30,152,16.00
"TestEqualsProperty",1,0.00,1.00,6,0.06,891.12,2,1,2,3,2,86.29,6,11,6.00
"TestEventSource",21,0.23,1.00,121,1.60,29662.18,25,4,6,21,4,128.37,73,208,16.00
"TestEventSource$ConfigurationListener",1,0.00,1.00,3,0.02,116.51,1,0,6,1,1,136.70,0,7,1.00
"TestEventSource$CountingEventSource",2,0.00,1.00,9,0.10,1455.31,4,2,6,2,3,144.48,6,19,4.00
"TestEventSource$TestListener",2,0.67,1.00,10,0.05,433.06,5,3,6,2,4,173.27,3,17,2.00
"TestExprLookup",1,0.00,1.00,24,0.41,10739.08,4,3,12,2,3,69.67,5,31,63.00
"TestExprLookup$Utility",3,0.50,1.00,8,0.04,396.52,4,1,12,3,0,138.18,0,16,2.00
"TestFileChangedReloadingStrategy",7,0.83,1.43,92,1.26,34010.06,8,1,19,7,4,86.87,33,121,21.00
"TestFileChangedReloadingStrategy$FileChangedReloadingStrategy",1,0.00,1.00,3,0.01,99.66,1,0,19,1,0,187.23,1,8,0.00
"TestFileConfiguration",37,0.09,1.27,267,3.33,94052.68,42,5,21,40,15,125.79,123,427,18.00
"TestHierarchicalConfiguration",68,0.01,1.35,591,7.99,271929.93,71,3,25,68,12,128.52,202,836,18.00
"TestHierarchicalConfiguration$ConfigurationListener",1,0.00,1.00,2,0.01,29.48,1,0,25,1,1,197.97,1,6,1.00
"TestHierarchicalConfiguration$CountVisitor",2,0.50,2.00,15,0.16,3142.74,6,4,25,3,1,112.96,8,27,6.00
"TestHierarchicalConfigurationEvents",6,0.00,1.00,36,0.52,10265.35,6,0,10,6,7,113.29,25,72,13.00
"TestHierarchicalConfigurationXMLReader",2,0.50,1.00,21,0.33,6447.73,4,2,11,4,3,135.77,5,35,15.00
"TestHierarchicalINIConfiguration",61,0.01,1.08,312,4.45,92867.13,69,8,16,63,4,126.69,222,594,18.00
"TestHierarchicalINIConfiguration$GlobalSectionTestThread",2,0.50,2.00,14,0.10,2452.85,4,2,16,2,1,68.98,15,25,2.00
"TestHierarchicalXMLConfiguration",12,0.15,1.08,138,2.02,56751.90,21,9,10,15,2,109.14,44,183,13.00
"TestINIConfiguration",15,0.17,1.00,90,1.26,24882.78,18,3,11,16,2,146.46,38,158,17.00
"TestJNDIConfiguration",31,0.03,1.03,107,1.17,19083.43,35,4,14,31,7,175.15,48,193,13.00
"TestJNDIConfiguration$PotentialErrorJNDIConfiguration",4,0.67,1.25,12,0.08,1085.26,5,1,14,4,1,120.09,19,27,2.00
"TestJNDIEnvironmentValues",13,0.00,1.23,52,0.63,11688.88,14,1,9,13,2,159.21,3,99,10.00
"TestManagedReloadingStrategy",1,0.00,2.00,20,0.23,7377.19,1,0,5,1,2,43.07,10,27,14.00
"TestMapConfiguration",9,0.04,1.00,51,0.67,12092.77,12,3,9,10,6,140.94,26,81,13.00
"TestMapConfiguration$ConfigurationListener",1,0.00,1.00,2,0.01,29.48,1,0,9,1,1,197.97,1,6,1.00
"TestMapConfigurationEvents",1,0.00,1.00,3,0.03,350.00,1,0,3,1,3,115.07,5,8,5.00
"TestMergeCombiner",9,0.00,1.00,53,0.79,14917.92,9,0,8,9,7,112.64,38,107,7.00
"TestMultiFileHierarchicalConfiguration",11,0.05,1.45,176,2.30,60440.27,15,4,13,12,5,137.67,21,231,21.00
"TestNodeAddData",4,0.40,1.50,32,0.33,6915.55,9,5,8,5,3,85.91,22,47,7.00
"TestNonStringProperties",1,0.00,1.00,5,0.05,641.44,2,1,1,3,3,90.37,6,10,4.00
"TestNullCompositeConfiguration",24,0.21,1.33,238,2.94,86023.13,31,7,11,26,7,146.79,46,313,18.00
"TestNullJNDIEnvironmentValues",13,0.00,1.23,52,0.62,11546.82,14,1,8,13,2,159.25,3,99,10.00
"TestOverrideCombiner",9,0.00,1.00,47,0.66,11726.18,9,0,7,9,7,99.79,46,95,7.00
"TestPatternSubtreeConfiguration",2,0.67,1.00,20,0.22,4723.29,5,3,6,2,4,97.68,9,28,11.00
"TestPropertiesConfiguration",70,0.01,1.17,433,5.64,134069.85,77,7,34,74,10,135.98,210,683,17.00
"TestPropertiesConfiguration$DummyLayout",2,1.00,1.00,6,0.03,291.04,3,1,34,2,3,166.66,5,13,2.00
"TestPropertiesConfiguration$FileChangedReloadingStrategy",1,0.00,1.00,3,0.02,181.32,1,0,34,1,0,135.19,0,8,1.00
"TestPropertiesConfiguration$MockHttpURLConnection",6,0.20,1.00,15,0.10,916.19,8,2,34,6,0,188.73,6,34,3.00
"TestPropertiesConfiguration$MockHttpURLStreamHandler",3,0.50,1.00,12,0.07,839.42,6,3,34,3,0,168.93,6,21,4.00
"TestPropertiesConfiguration$PropertiesConfiguration.IOFactory",2,0.00,1.00,5,0.05,563.11,2,0,34,2,0,136.64,0,14,6.00
"TestPropertiesConfiguration$PropertiesConfiguration.IOFactory_0",2,0.00,1.00,5,0.04,397.91,2,0,34,2,0,137.82,0,13,5.00
"TestPropertiesConfiguration$PropertiesConfigurationTestImpl",2,1.00,1.00,7,0.05,709.50,3,1,34,2,2,130.39,0,16,3.00
"TestPropertiesConfiguration$PropertiesReaderTestImpl",4,0.17,1.00,14,0.10,1083.46,6,2,34,4,0,175.10,7,29,2.00
"TestPropertiesConfiguration$PropertiesWriterTestImpl",1,0.00,1.00,3,0.02,226.26,1,0,34,1,0,116.56,5,8,0.00
"TestPropertiesConfigurationEvents",2,1.00,1.00,6,0.05,570.91,3,1,6,3,4,143.93,7,15,4.00
"TestPropertiesConfigurationLayout",42,0.30,1.05,284,4.06,83650.44,50,8,15,43,7,119.26,157,492,22.00
"TestPropertiesConfigurationLayout$LayoutTestConfiguration",1,0.00,3.00,9,0.10,1856.27,2,1,15,1,2,58.98,9,25,8.00
"TestPropertiesConfigurationLayout$PropertiesBuilder",4,0.17,1.50,17,0.16,3054.11,6,2,15,5,0,84.33,27,35,5.00
"TestPropertiesSequence",3,0.00,3.67,70,1.22,68839.61,3,0,7,3,5,124.67,6,85,77.00
"TestPropertyConverter",28,0.85,1.00,110,1.70,32653.96,29,1,9,28,2,157.93,66,209,16.00
"TestPropertyListConfiguration",24,0.13,1.33,174,2.82,109198.31,26,2,22,26,6,155.27,39,271,23.00
"TestPropertyListConfigurationEvents",1,0.00,2.00,6,0.05,643.16,2,1,4,2,5,87.18,6,16,6.00
"TestPropertyListParser",4,0.00,1.00,29,0.47,11948.16,5,1,6,5,0,161.31,4,43,8.00
"TestServletConfiguration",4,0.00,1.00,15,0.20,4636.33,4,0,7,4,3,172.19,6,30,6.00
"TestServletConfiguration$HttpServlet",1,1.00,1.00,4,0.01,111.27,2,1,7,1,0,152.81,3,8,1.00
"TestServletContextConfiguration",4,0.00,1.00,19,0.36,11247.12,4,0,11,4,3,149.09,10,32,7.00
"TestServletContextConfiguration$HttpServlet",1,1.00,1.00,4,0.01,111.27,2,1,11,1,0,152.81,3,9,1.00
"TestServletContextConfiguration$MockServletContext",2,0.00,1.00,5,0.04,588.85,2,0,11,2,0,136.48,0,13,4.00
"TestServletContextConfiguration$MockServletContext_0",1,0.00,1.00,3,0.02,396.00,1,0,11,1,0,132.52,0,8,5.00
"TestServletFilterConfiguration",4,0.00,1.00,14,0.15,2495.18,4,0,7,4,3,175.43,6,30,5.00
"TestServletFilterConfiguration$MockFilterConfig",5,0.50,1.00,12,0.08,898.43,6,1,7,6,0,138.83,0,24,4.00
"TestServletRequestConfiguration",6,0.00,1.17,35,0.56,17787.49,6,0,12,6,6,142.24,16,53,15.00
"TestServletRequestConfiguration$MockHttpServletRequest",2,0.00,1.00,5,0.04,618.27,2,0,12,2,0,136.32,0,13,4.00
"TestServletRequestConfiguration$MockHttpServletRequest_0",2,0.00,1.00,5,0.04,677.29,2,0,12,2,1,136.00,0,13,5.00
"TestStrictConfigurationComparator",2,1.00,1.00,23,0.28,8469.85,4,2,3,4,4,52.64,18,43,4.00
"TestSubnodeConfiguration",31,0.17,1.19,222,2.88,63633.42,38,7,23,32,12,106.80,134,364,14.00
"TestSubnodeConfiguration$ConfigurationListenerTestImpl",1,0.00,1.00,4,0.04,433.22,2,1,23,2,2,109.68,5,8,2.00
"TestSubnodeConfiguration$HierarchicalConfiguration",1,1.00,1.00,5,0.03,393.37,2,1,23,1,0,106.39,5,10,2.00
"TestSubnodeConfiguration$StrLookup",1,0.00,1.00,3,0.02,276.30,1,0,23,1,0,133.75,0,6,2.00
"TestSubsetConfiguration",20,0.47,1.15,161,2.19,50234.41,22,2,15,20,8,159.78,17,248,21.00
"TestSubsetConfiguration$StrLookup",1,0.00,1.00,3,0.02,276.30,1,0,15,1,0,133.75,0,6,2.00
"TestSubsetConfigurationEvents",1,0.00,1.00,3,0.04,548.24,1,0,4,1,4,113.53,5,8,9.00
"TestSystemConfiguration",2,0.00,1.00,11,0.12,1748.99,2,0,3,2,3,140.60,6,19,9.00
"TestThreesomeConfiguration",4,0.00,1.00,13,0.16,2380.77,5,1,4,4,2,160.55,10,27,7.00
"TestUnionCombiner",6,0.00,1.00,37,0.53,9309.34,6,0,5,6,5,106.95,27,79,5.00
"TestVFSConfigurationBuilder",57,0.02,1.25,529,7.58,193129.61,77,20,25,57,18,124.54,179,849,23.00
"TestVFSConfigurationBuilder$DefaultConfigurationBuilder.ConfigurationBuilderProvider",1,0.00,1.00,3,0.03,393.16,1,0,25,1,1,182.54,1,9,6.00
"TestVFSFileChangedReloadingStrategy",6,1.00,1.33,54,0.65,15707.03,7,1,13,6,5,125.35,19,78,11.00
"TestVFSFileChangedReloadingStrategy$VFSFileChangedReloadingStrategy",1,0.00,1.00,3,0.01,99.66,1,0,13,1,0,187.23,1,8,0.00
"TestViewNode",9,0.34,1.00,41,0.43,5797.30,13,4,3,9,3,126.51,35,74,7.00
"TestWebdavConfigurationBuilder",54,0.01,1.09,437,6.03,137574.20,76,22,30,54,20,126.84,172,716,19.00
"TestWebdavConfigurationBuilder$DefaultConfigurationBuilder.ConfigurationBuilderProvider",1,0.00,1.00,3,0.03,393.16,1,0,30,1,1,182.54,1,9,6.00
"TestXMLBeanDeclaration",23,0.18,1.26,139,1.91,49175.70,32,9,9,23,5,101.12,110,230,20.00
"TestXMLBeanDeclaration$XMLBeanDeclaration",1,0.00,1.00,3,0.03,479.60,1,0,9,1,2,131.86,0,10,5.00
"TestXMLBeanDeclaration$XMLBeanDeclarationTestImpl",1,0.00,1.00,3,0.02,123.16,1,0,9,1,3,136.75,4,8,0.00
"TestXMLConfiguration",98,0.04,1.20,936,11.73,377552.23,114,16,32,101,12,118.95,330,1328,18.00
"TestXMLConfiguration$DefaultHandler",1,0.00,1.00,3,0.02,211.54,1,0,32,1,0,134.66,0,7,4.00
"TestXMLConfiguration$ReloadThread",2,1.00,1.50,10,0.05,835.19,3,1,32,2,1,123.94,0,16,1.00
"TestXMLConfigurationEvents",2,1.00,1.00,6,0.05,570.91,3,1,6,3,4,164.36,5,15,4.00
"TestXMLPropertiesConfiguration",2,0.00,1.50,23,0.33,7688.47,2,0,5,2,1,93.63,9,33,10.00
"TestXMLPropertyListConfiguration",19,0.22,1.37,163,2.69,109049.96,20,1,21,19,8,133.33,51,240,23.00
"TestXMLPropertyListConfigurationEvents",1,0.00,2.00,6,0.05,643.16,2,1,4,2,5,87.18,6,16,6.00
"TestXPathExpressionEngine",28,0.36,1.11,110,1.45,27486.62,31,3,15,29,5,130.22,105,212,13.00
"TestXPathExpressionEngine$MockJXPathContext",2,1.00,1.50,11,0.10,2615.68,3,1,15,2,1,92.93,11,23,9.00
"TestXPathExpressionEngine$MockJXPathContextExpressionEngine",2,0.00,1.00,7,0.04,509.12,3,1,15,2,2,113.66,10,15,6.00
"TestXPathExpressionEngineInConfig",6,0.53,1.00,33,0.37,5855.79,9,3,4,6,2,104.52,29,57,6.00
"TreeUtils",3,0.00,3.00,25,0.41,19175.45,3,0,2,3,2,93.79,14,45,52.00
"UnionCombiner",2,0.00,3.50,28,0.35,19509.51,2,0,2,2,6,118.32,138,48,35.00
"VFSFileChangedReloadingStrategy",9,0.05,2.22,56,0.58,14104.25,16,7,10,10,6,86.32,52,108,10.00
"VFSFileSystem",11,0.00,4.36,158,2.54,150148.34,11,0,20,11,7,144.26,11,317,61.00
"VFSFileSystem$VFSURLStreamHandler",2,1.00,1.00,6,0.05,521.31,3,1,20,2,0,173.83,4,13,5.00
"VerifiableOutputStream",1,0.00,1.00,2,0.01,68.00,1,0,2,1,1,112.89,6,4,1.00
"ViewNode",4,0.00,2.50,29,0.22,6023.24,4,0,0,4,12,66.69,42,53,6.00
"XMLBeanDeclaration",15,0.06,1.93,86,1.00,38604.61,22,7,11,15,12,93.36,207,161,20.00
"XMLConfiguration",45,0.03,2.16,301,3.62,126361.59,61,16,44,46,33,75.84,545,535,31.00
"XMLConfiguration$DefaultHandler",1,0.00,1.00,3,0.02,211.54,1,0,44,1,0,134.66,0,8,4.00
"XMLConfiguration$XMLBuilderVisitor",6,0.07,2.83,51,0.75,31159.50,9,3,44,6,3,56.58,56,103,36.00
"XMLConfiguration$XMLFileConfigurationDelegate",1,0.00,1.00,3,0.03,332.76,1,0,44,1,2,115.24,5,8,3.00
"XMLConfiguration$XMLNode",6,1.00,3.33,57,0.72,31366.78,7,1,44,6,1,59.79,44,117,45.00
"XMLPropertiesConfiguration",8,1.00,1.75,53,0.71,25114.67,9,1,16,8,5,64.80,82,91,25.00
"XMLPropertiesConfiguration$EntityResolver",1,0.00,1.00,3,0.03,393.56,1,0,16,1,0,132.54,0,7,9.00
"XMLPropertiesConfiguration$XMLPropertiesHandler",3,0.62,2.33,21,0.21,3521.77,7,4,16,4,0,86.86,17,40,5.00
"XMLPropertyListConfiguration",13,0.46,3.08,126,2.03,115330.27,15,2,35,13,10,53.50,128,236,30.00
"XMLPropertyListConfiguration$ArrayNode",2,0.00,1.00,7,0.06,689.63,4,2,35,3,0,80.86,19,15,2.00
"XMLPropertyListConfiguration$EntityResolver",1,0.00,1.00,3,0.03,393.56,1,0,35,1,0,132.54,0,7,9.00
"XMLPropertyListConfiguration$PListNode",8,0.29,1.50,36,0.34,9791.89,11,3,35,9,0,81.79,54,78,7.00
"XMLPropertyListConfiguration$XMLPropertyListHandler",7,0.17,3.29,54,0.79,29758.43,9,2,35,9,1,129.19,21,114,20.00
"XPathExpressionEngine",8,0.04,3.62,94,1.17,52770.49,12,4,9,8,16,150.11,198,177,20.00
System overview for No System Name
Name, No. Packages, NOS, AVCC, HBUG, HEFF, MI, CCML, NLOC
"No System Name",11,31652,1.46,334.67,11015343.51,70.41,25588,42326
