Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"BeanListHandlerTest",2,0.00,1.00,26,0.39,12995.86,2,0,6,2,4,146.16,3,29,20.00
"BeanProcessor",10,0.39,5.10,136,2.38,174727.65,12,2,15,11,2,119.65,189,187,44.00
"BeanProcessorTest",2,0.00,1.50,22,0.31,8695.66,3,1,4,3,5,103.16,0,24,33.00
"BeanProcessorTest$MapColumnToPropertiesBean",6,0.20,1.00,16,0.08,789.89,9,3,4,6,0,138.19,0,23,0.00
"ColumnListHandler",5,0.38,1.20,17,0.13,2253.89,7,2,2,5,2,80.05,46,26,4.00
"ColumnListHandlerTest",4,0.00,1.00,27,0.39,8468.70,4,0,4,4,3,162.52,3,32,12.00
"DbUtils",19,0.00,1.89,69,0.61,11662.86,19,0,5,19,1,85.01,134,122,12.00
"GenericListHandler",2,0.00,1.50,7,0.07,1161.31,2,0,5,2,1,80.12,20,10,6.00
"KeyedHandler",7,0.22,1.00,21,0.21,2971.84,10,3,4,7,4,98.06,87,33,6.00
"KeyedHandlerTest",4,0.00,1.75,63,0.94,35365.33,4,0,5,4,3,94.86,0,65,13.00
"MapHandler",3,1.00,1.00,9,0.09,1264.43,4,1,5,3,4,86.45,32,13,7.00
"MapHandlerTest",2,0.00,1.00,13,0.20,4373.15,2,0,4,2,3,161.11,3,16,11.00
"MapListHandler",3,1.00,1.00,9,0.08,997.66,4,1,4,3,4,84.64,30,14,6.00
"MapListHandlerTest",2,0.00,1.00,26,0.44,14303.37,2,0,6,2,3,145.83,3,29,12.00
"MockResultSet",19,0.03,2.63,129,2.04,82440.91,23,4,9,19,4,96.38,91,182,23.00
"MockResultSetMetaData",4,0.17,2.50,30,0.44,18587.66,6,2,3,4,3,119.20,14,41,30.00
"ProxyFactory",10,1.00,1.00,22,0.21,3911.33,11,1,9,11,9,103.00,62,33,13.00
"ProxyFactoryTest",7,0.00,1.00,16,0.18,1905.67,8,1,2,8,2,184.54,4,23,6.00
"ProxyFactoryTest$InvocationHandler",1,0.00,1.00,3,0.02,290.57,1,0,2,1,0,133.57,0,6,5.00
"QueryLoader",5,0.25,1.40,25,0.30,11474.69,7,2,5,7,2,69.11,49,36,7.00
"QueryLoaderTest",1,0.00,2.00,12,0.16,6154.26,2,1,2,1,2,68.22,6,17,11.00
"QueryRunner",23,0.00,1.87,120,1.65,70026.66,23,0,5,23,3,71.77,251,174,22.00
"QueryRunnerTest",43,0.16,1.14,224,3.27,68512.54,50,7,18,43,2,161.25,18,311,15.00
"QueryRunnerTest$BadPrivatePropertyDescriptor",2,0.00,1.50,8,0.07,1108.76,3,1,11,2,0,126.59,0,11,1.00
"QueryRunnerTest$IndexedPropertyDescriptor",1,0.00,1.00,3,0.01,145.30,1,0,11,1,0,135.95,0,5,1.00
"QueryRunnerTest$InvocationHandler",1,0.00,2.00,5,0.04,693.08,1,0,11,1,0,122.10,0,9,5.00
"QueryRunnerTest$InvocationHandler_0",1,0.00,4.00,9,0.12,3540.14,1,0,11,1,0,106.54,0,14,9.00
"QueryRunnerTest$InvocationHandler_1",1,0.00,1.00,3,0.02,290.57,1,0,11,1,0,133.57,0,6,5.00
"QueryRunnerTest$MyBean",6,0.20,1.00,16,0.08,781.52,9,3,18,6,0,182.99,3,11,0.00
"QueryRunnerTest$NoOpFillStatement",1,1.00,1.00,4,0.03,408.00,2,1,11,1,1,127.75,0,7,3.00
"ResultSetHandler",1,0.00,1.00,2,0.02,228.96,1,0,2,1,12,103.40,12,3,0.00
"ResultSetIterator",7,0.25,1.43,27,0.24,3989.55,9,2,3,7,4,78.07,58,40,5.00
"ResultSetIterator$Iterable<Object[]>",1,0.00,1.00,3,0.02,257.00,1,0,3,1,1,133.99,0,5,4.00
"ResultSetIteratorTest",1,0.00,1.00,17,0.20,6697.09,1,0,1,1,2,115.36,3,19,8.00
"RowProcessor",4,0.00,1.00,5,0.36,9110.85,4,0,4,4,9,96.59,44,6,0.00
"ScalarHandler",5,0.38,1.40,18,0.14,2590.98,7,2,3,5,2,78.78,47,28,5.00
"ScalarHandlerTest",4,0.00,1.00,20,0.22,4225.70,4,0,3,4,3,120.88,0,25,10.00
"SqlNullCheckedResultSet",45,0.02,1.02,135,1.07,20407.73,70,25,16,47,4,87.36,330,185,28.00
"SqlNullCheckedResultSetMockBlob",11,0.00,1.00,21,0.19,2015.72,11,0,0,11,1,188.28,6,34,6.00
"SqlNullCheckedResultSetMockClob",13,0.00,1.00,25,0.19,1773.33,13,0,0,13,1,187.12,6,40,7.00
"SqlNullCheckedResultSetMockRef",4,0.00,1.00,8,0.06,613.85,4,0,0,4,1,142.33,0,13,5.00
"SqlNullCheckedResultSetTest",43,0.02,1.19,440,5.99,219699.58,44,1,23,43,7,103.18,174,496,21.00
"SqlNullUncheckedMockResultSet",1,0.00,9.00,20,0.31,17007.71,1,0,0,1,1,87.32,4,25,53.00
"StringTrimmedResultSet",3,0.25,1.67,14,0.16,4406.32,5,2,4,4,3,138.86,54,22,8.00
"StringTrimmedResultSetTest",4,0.00,1.00,19,0.23,3720.44,4,0,5,4,5,152.87,10,26,7.00
"TestBean",21,0.01,1.00,53,0.30,2886.16,31,10,0,22,4,188.81,23,75,0.00
System overview for No System Name
Name, No. Packages, NOS, AVCC, HBUG, HEFF, MI, CCML, NLOC
"No System Name",3,172468,1.43,35.32,1178381.46,78.43,15671,15090
