Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"CursorableLinkedList$Cursor",9,0.04,2.22,55,0.44,12495.77,12,3,11,9,1,66.45,80,77,5.00
"CursorableLinkedList$ListIter",11,0.28,1.82,75,0.71,19042.18,15,4,13,11,0,113.98,0,100,16.00
"CursorableLinkedList$Listable",7,0.11,1.00,22,0.11,1020.29,10,3,13,7,0,163.12,1,30,4.00
"CursorableLinkedList$SubCursor",6,0.40,1.00,19,0.16,1958.07,7,1,11,6,1,172.19,12,26,2.00
"CursorableSubList",35,0.26,1.37,148,1.28,43040.19,38,3,0,35,1,172.48,29,199,11.00
"DatePropertyHandler",2,0.00,4.50,23,0.36,16012.98,2,0,2,2,2,99.66,0,35,12.00
"DatePropertyHandlerTest",6,0.00,1.00,18,0.36,7485.06,7,1,7,6,1,128.59,0,31,15.00
"DbUtils",19,0.00,2.00,80,0.79,23121.86,19,0,14,19,2,80.25,134,138,12.00
"DbUtils$DriverProxy",8,0.00,1.50,29,0.31,8558.76,10,2,14,8,0,121.35,34,49,6.00
"DbUtilsTest",33,0.00,1.06,145,1.73,35004.57,33,0,8,33,1,141.78,2,216,18.00
"DefaultKeyValue",9,0.00,1.44,32,0.37,14072.07,9,0,2,9,8,75.82,75,49,23.00
"DefaultMapBag",29,0.11,1.72,151,1.43,42323.06,32,3,8,29,6,91.21,164,198,16.00
"DefaultMapBag$BagIterator",4,0.75,1.50,23,0.17,2689.57,8,4,8,4,1,120.05,0,30,4.00
"DefaultMapEntry",3,0.00,1.00,7,0.07,750.90,3,0,2,3,8,89.68,30,11,0.00
"DefaultMapEntry",10,0.33,1.20,34,0.35,10980.58,12,2,1,10,3,78.49,81,50,46.00
"DefaultedMap",8,0.43,1.75,35,0.34,6885.12,10,2,10,8,7,93.10,103,52,10.00
"DoubleColumnHandler",2,0.00,1.00,5,0.08,1617.97,2,0,3,2,2,133.03,0,10,7.00
"DoubleColumnHandlerTest",2,0.00,1.00,6,0.08,1036.55,2,0,5,2,2,131.60,0,11,8.00
"DoubleOrderedMap",49,0.01,2.78,384,6.76,604061.00,61,12,9,53,8,63.24,560,620,22.00
"DoubleOrderedMap$AbstractCollection",6,0.00,1.33,20,0.17,2700.98,6,0,9,6,1,130.29,0,28,4.00
"DoubleOrderedMap$AbstractCollection$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,124.54,1,0,9,1,0,136.47,0,5,2.00
"DoubleOrderedMap$AbstractCollection_2",6,0.00,1.33,20,0.17,2661.38,6,0,9,6,1,130.34,0,28,4.00
"DoubleOrderedMap$AbstractCollection_2$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,124.54,1,0,9,1,0,136.47,0,5,2.00
"DoubleOrderedMap$AbstractSet",5,0.00,1.60,24,0.30,7757.35,5,0,9,5,1,120.09,0,34,7.00
"DoubleOrderedMap$AbstractSet$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,60.00,1,0,9,1,0,138.97,0,5,1.00
"DoubleOrderedMap$AbstractSet_0",5,0.00,1.00,13,0.11,1383.21,5,0,9,5,1,136.06,0,18,3.00
"DoubleOrderedMap$AbstractSet_0$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,124.54,1,0,9,1,0,136.47,0,5,2.00
"DoubleOrderedMap$AbstractSet_1",5,0.00,1.00,13,0.11,1422.82,5,0,9,5,1,135.96,0,18,3.00
"DoubleOrderedMap$AbstractSet_1$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,124.54,1,0,9,1,0,136.47,0,5,2.00
"DoubleOrderedMap$AbstractSet_3",5,0.00,1.60,24,0.30,7757.35,5,0,9,5,1,120.09,0,35,7.00
"DoubleOrderedMap$AbstractSet_3$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,60.00,1,0,9,1,0,138.97,0,5,1.00
"DoubleOrderedMap$DoubleOrderedMapIterator",5,0.38,1.80,29,0.21,4841.24,9,4,9,5,1,68.60,45,43,5.00
"DoubleOrderedMap$Node",19,0.05,1.16,61,0.59,12391.50,26,7,9,19,1,92.68,122,88,12.00
"DualHashBidiMap",6,1.00,1.00,20,0.19,2767.45,7,1,7,6,6,85.60,44,28,7.00
"DualTreeBidiMap",18,0.41,1.33,69,0.71,15071.29,20,2,18,18,14,136.20,63,95,14.00
"DualTreeBidiMap$BidiOrderedMapIterator",11,0.23,1.45,43,0.40,7546.27,14,3,18,11,3,176.24,11,62,9.00
"DualTreeBidiMap$ViewMap",6,0.40,1.17,20,0.19,2783.11,7,1,18,6,2,160.95,15,25,6.00
"EmptyIterator",1,2.00,1.00,5,0.03,385.88,3,2,2,2,14,171.60,23,7,0.00
"EmptyListIterator",1,2.00,1.00,5,0.03,385.88,3,2,2,2,5,171.60,23,7,0.00
"EmptyMapIterator",1,1.00,1.00,4,0.02,282.12,2,1,2,2,8,118.66,15,6,0.00
"EmptyOrderedIterator",1,1.00,1.00,4,0.02,282.12,2,1,2,2,7,118.66,15,6,0.00
"EmptyOrderedMapIterator",1,1.00,1.00,4,0.02,282.12,2,1,2,2,9,118.66,15,6,0.00
"EntrySetMapIterator",9,0.22,1.56,41,0.32,5095.82,13,4,4,9,3,74.51,79,57,7.00
"EnumerationIterator",8,0.05,1.25,28,0.19,2815.66,11,3,3,8,2,80.85,68,41,3.00
"EnumerationUtils",2,0.00,1.00,4,0.03,378.51,2,0,3,2,3,94.99,21,7,6.00
"EqualPredicate",4,0.17,1.25,14,0.09,1122.53,6,2,2,4,6,81.14,36,20,3.00
"ExceptionClosure",3,0.50,1.00,9,0.05,504.23,5,2,3,4,4,86.30,25,13,3.00
"ExceptionFactory",3,0.50,1.00,9,0.05,474.04,5,2,3,4,4,86.51,25,13,3.00
"ExceptionPredicate",3,0.50,1.00,9,0.05,504.23,5,2,3,4,4,85.67,26,13,3.00
"ExceptionTransformer",3,0.50,1.00,9,0.05,526.32,5,2,3,4,4,85.53,26,13,4.00
"ExtendedProperties",60,0.06,2.93,503,6.09,331656.43,69,9,19,62,2,70.37,732,673,23.00
"ExtendedProperties$PropertiesReader",2,0.00,2.50,16,0.18,8700.51,2,0,19,2,0,58.57,17,23,10.00
"ExtendedProperties$PropertiesTokenizer",3,0.50,1.67,16,0.15,4401.00,4,1,19,3,0,71.94,23,23,5.00
"Factory",1,0.00,1.00,2,0.01,61.00,1,0,0,1,24,113.26,6,3,0.00
"FactoryTransformer",4,0.17,1.25,14,0.09,1158.58,6,2,3,4,6,81.03,36,20,4.00
"FactoryUtils",7,0.00,1.00,15,0.12,1591.31,7,0,4,7,11,106.82,88,23,6.00
"FalsePredicate",3,0.50,1.00,9,0.05,447.47,5,2,2,4,5,86.71,25,13,1.00
"FastArrayList",34,0.41,2.06,225,2.18,97591.75,36,2,6,34,4,62.72,312,431,19.00
"FastArrayList$ListIter",12,0.27,1.25,48,0.37,6101.45,15,3,6,12,0,126.94,0,64,7.00
"FastArrayList$SubList",27,0.15,2.11,187,1.80,49597.93,30,3,6,27,1,113.46,0,290,14.00
"FastArrayList$SubList$SubListIter",12,0.27,1.25,56,0.42,6879.44,15,3,6,12,0,124.04,0,72,7.00
"FastHashMap",21,0.17,2.24,137,1.34,71425.35,23,2,6,21,6,62.41,184,254,17.00
"FastHashMap$CollectionView",18,0.00,1.72,84,0.74,20021.11,18,0,6,18,1,158.44,5,141,11.00
"FastHashMap$CollectionView$CollectionViewIterator",4,0.67,2.25,28,0.23,5771.64,7,3,6,4,1,114.08,0,40,7.00
"FastHashMap$EntrySet",2,0.00,1.00,5,0.03,334.61,2,0,6,2,0,185.38,3,8,4.00
"FastHashMap$KeySet",2,0.00,1.00,5,0.04,373.38,2,0,6,2,0,185.01,3,8,4.00
"FastHashMap$Values",2,0.00,1.00,5,0.04,358.11,2,0,6,2,0,185.15,3,8,4.00
"FastTreeMap",27,0.23,2.19,167,1.58,78117.28,29,2,8,27,5,64.57,225,308,18.00
"FastTreeMap$CollectionView",18,0.00,1.72,84,0.74,20021.11,18,0,8,18,1,158.44,5,141,11.00
"FastTreeMap$CollectionView$CollectionViewIterator",4,0.67,2.25,28,0.23,5771.64,7,3,8,4,1,114.08,0,40,7.00
"FastTreeMap$EntrySet",2,0.00,1.00,5,0.03,334.61,2,0,8,2,0,185.38,3,8,4.00
"FastTreeMap$KeySet",2,0.00,1.00,5,0.04,373.38,2,0,8,2,0,185.01,3,8,4.00
"FastTreeMap$Values",2,0.00,1.00,5,0.04,358.11,2,0,8,2,0,185.15,3,8,4.00
"FilterIterator",11,0.10,1.55,48,0.29,3901.64,15,4,3,11,4,77.71,91,67,3.00
"FilterListIterator",21,0.04,1.67,94,0.60,9456.10,28,7,3,21,3,118.40,92,134,7.00
"FixedOrderComparator",10,0.06,2.10,71,0.68,26111.64,17,7,5,11,1,87.00,135,92,7.00
"FixedSizeList",21,1.00,1.00,45,0.37,4332.48,22,1,7,21,7,188.35,29,69,12.00
"FixedSizeList$FixedSizeListIterator",3,0.00,1.00,7,0.04,332.44,3,0,7,3,1,190.94,3,11,3.00
"FixedSizeMap",13,1.00,1.23,41,0.34,5871.30,14,1,11,13,7,121.28,59,57,10.00
"FixedSizeSortedMap",17,1.00,1.18,52,0.45,7828.95,18,1,12,17,7,147.39,55,72,12.00
"Flat3Map",23,0.30,5.17,419,3.92,460301.39,35,12,16,23,18,39.45,195,520,31.00
"Flat3Map$EntrySet",5,0.25,1.60,23,0.19,4614.04,6,1,16,5,2,169.43,3,32,7.00
"Flat3Map$EntrySetIterator",10,0.33,2.20,74,0.68,21135.97,13,3,16,10,2,149.75,3,100,13.00
"Flat3Map$FlatMapIterator",9,0.42,2.00,62,0.47,9842.81,12,3,16,9,4,154.68,3,82,7.00
"Flat3Map$KeySet",6,0.20,1.33,21,0.16,2631.63,7,1,16,6,2,174.36,3,30,4.00
"Flat3Map$KeySetIterator",2,0.00,1.00,6,0.03,229.78,2,0,16,2,1,183.71,3,9,1.00
"Flat3Map$Values",5,0.25,1.40,17,0.12,2012.93,6,1,16,5,2,177.21,3,25,4.00
"Flat3Map$ValuesIterator",2,0.00,1.00,6,0.03,229.78,2,0,16,2,1,183.71,3,9,1.00
"FloatColumnHandler",2,0.00,1.00,5,0.08,1617.97,2,0,3,2,2,133.03,0,10,7.00
"FloatColumnHandlerTest",2,0.00,1.00,6,0.08,1036.55,2,0,5,2,2,131.60,0,11,8.00
"ForClosure",5,0.08,1.60,24,0.16,3072.27,8,3,2,5,4,73.26,45,30,4.00
"FunctorException",8,0.21,1.12,37,0.22,3855.73,10,2,2,8,19,79.85,59,52,4.00
"FunctorUtils",8,0.00,2.88,56,0.52,19059.42,8,0,5,8,11,74.42,52,69,9.00
"GenerousBeanProcessor",2,0.00,3.00,24,0.30,20294.36,2,0,4,2,2,80.63,10,28,50.00
"GenerousBeanProcessorTest",5,0.67,1.00,59,0.91,28208.38,8,3,9,6,1,101.25,0,74,9.00
"GenerousBeanProcessorTest$TestBean",6,0.20,1.00,16,0.08,781.52,9,3,9,6,0,138.23,0,23,0.00
"GrowthList",7,1.00,1.43,27,0.30,7968.98,8,1,4,7,3,129.81,116,38,17.00
"HashBag",2,0.00,1.00,6,0.03,197.17,2,0,2,2,5,87.27,18,9,0.00
"HashBag",4,1.00,1.00,13,0.10,1015.79,5,1,7,4,10,84.63,32,19,5.00
"HashedMap",7,1.00,1.00,18,0.12,1140.54,8,1,5,7,5,89.95,56,27,3.00
"IdentityMap",11,1.00,1.00,26,0.20,2207.35,12,1,5,11,3,89.98,90,39,6.00
"IdentityMap$IdentityEntry",3,0.00,1.67,12,0.14,3507.90,3,0,5,3,0,172.56,4,21,28.00
"IdentityPredicate",4,0.17,1.25,14,0.09,1132.52,6,2,2,4,4,81.19,37,20,3.00
"IfClosure",8,0.04,1.38,30,0.24,4421.36,12,4,3,8,5,78.26,77,43,6.00
"InstanceofPredicate",4,0.17,1.25,14,0.09,1184.89,6,2,2,4,12,80.96,36,20,4.00
"InstantiateFactory",5,0.30,2.60,40,0.45,21514.07,10,5,5,5,5,58.19,44,59,23.00
"InstantiateTransformer",4,0.25,2.75,31,0.44,21886.08,8,4,5,5,4,57.89,35,49,55.00
"IntegerColumnHandler",2,0.00,1.00,5,0.08,1617.97,2,0,3,2,2,133.03,0,10,7.00
"IntegerColumnHandlerTest",3,0.00,1.00,8,0.10,1296.36,3,0,6,3,2,134.13,0,16,6.00
"InvokerTransformer",5,0.25,2.60,39,0.53,26224.90,9,4,5,5,6,57.88,46,57,38.00
"IterableMap",1,0.00,1.00,2,0.01,79.32,1,0,1,1,10,153.71,17,3,0.00
"IteratorChain",16,0.01,1.62,76,0.54,10425.00,21,5,5,17,7,73.24,146,98,7.00
"IteratorEnumeration",6,0.60,1.00,15,0.08,751.74,7,1,2,6,1,91.99,47,22,2.00
"IteratorUtils",44,0.18,1.68,156,1.68,51733.89,49,5,36,44,37,97.76,578,226,16.00
"KeyValue",2,0.00,1.00,3,0.02,166.00,2,0,0,2,15,131.22,10,4,0.00
"KeyedHandler",7,0.22,1.00,21,0.22,3409.35,10,3,4,7,4,103.70,92,35,29.00
"KeyedHandlerTest",4,0.00,1.75,63,0.97,36492.75,4,0,5,4,3,94.75,0,65,13.00
"LRUMap",21,0.15,1.67,101,1.24,57371.95,25,4,6,21,7,71.60,221,158,18.00
"LRUMap",10,0.28,1.60,54,0.45,9221.23,12,2,5,10,3,70.71,97,64,7.00
"LazyList",4,0.33,2.00,30,0.28,12398.19,6,2,2,4,4,132.73,74,38,7.00
"LazyMap",7,0.50,1.43,29,0.27,5213.04,9,2,8,7,9,90.81,87,42,7.00
"LazySortedMap",11,1.00,1.00,27,0.23,3430.20,12,1,4,11,6,97.45,73,41,8.00
"LinkedMap",12,1.00,1.17,36,0.27,4847.27,13,1,13,12,9,82.57,112,49,6.00
"LinkedMap$LinkedMapList",18,0.53,1.00,38,0.31,3532.74,19,1,13,18,4,170.48,3,57,10.00
"ListIteratorWrapper",11,0.10,1.45,45,0.32,5928.54,16,5,5,12,3,77.11,92,63,7.00
"ListOrderedMap",28,0.24,1.39,114,1.11,28818.64,30,2,22,29,24,76.24,223,166,16.00
"ListOrderedMap$EntrySetView",12,0.12,1.33,40,0.30,5142.26,15,3,22,12,1,152.34,1,57,7.00
"ListOrderedMap$KeySetView",5,0.50,1.00,13,0.12,1314.25,6,1,22,5,1,168.50,1,18,3.00
"ListOrderedMap$KeySetView$AbstractIteratorDecorator",1,0.00,1.00,3,0.02,238.40,1,0,22,3,0,134.25,0,5,5.00
"ListOrderedMap$ListOrderedIterator",3,0.25,1.00,12,0.08,942.34,5,2,22,3,2,167.99,1,16,3.00
"ListOrderedMap$ListOrderedMapEntry",3,0.50,1.00,9,0.06,639.90,4,1,22,3,2,173.97,1,13,4.00
"ListOrderedMap$ListOrderedMapIterator",11,0.38,1.45,47,0.37,5177.18,15,4,22,11,4,148.87,1,65,7.00
"ListOrderedMap$ValuesView",8,0.29,1.00,19,0.18,2095.02,9,1,22,8,1,164.04,1,27,5.00
"ListOrderedMap$ValuesView$AbstractIteratorDecorator",1,0.00,1.00,3,0.02,238.40,1,0,22,3,0,134.25,0,5,6.00
"ListOrderedSet",22,0.12,1.68,110,0.95,22389.85,24,2,8,22,7,115.84,94,137,13.00
"ListOrderedSet$OrderedSetIterator",3,0.00,1.00,13,0.07,928.09,5,2,8,3,1,167.29,6,17,3.00
"ListUtils",16,1.00,1.81,82,0.95,38387.18,17,1,12,16,12,108.99,243,106,13.00
"LocalTestNode",8,0.36,1.38,29,0.27,6596.40,10,2,0,8,2,106.97,41,42,21.00
"LongColumnHandler",2,0.00,1.00,5,0.08,1617.97,2,0,3,2,2,133.03,0,10,7.00
"LongColumnHandlerTest",2,0.00,1.00,6,0.08,1036.55,2,0,5,2,2,131.60,0,11,8.00
"LoopingIterator",6,0.20,1.50,22,0.15,2173.25,8,2,4,6,3,82.84,63,32,4.00
"LoopingListIterator",12,0.18,1.83,50,0.41,8504.70,14,2,4,12,3,83.39,137,80,8.00
"MapBackedSet",18,0.02,1.11,55,0.48,7642.90,21,3,5,18,3,167.94,40,73,11.00
"MapHandler",3,1.00,1.00,9,0.09,1419.31,4,1,5,3,4,86.05,32,14,7.00
"MapHandlerTest",2,0.00,1.00,13,0.20,4373.15,2,0,4,2,3,161.11,3,16,11.00
"MapIterator",6,0.00,1.00,7,0.26,2542.23,6,0,1,6,41,100.16,47,8,0.00
"MapListHandler",3,1.00,1.00,9,0.08,997.66,4,1,4,3,4,84.64,30,14,6.00
"MapListHandlerTest",2,0.00,1.00,26,0.44,14303.37,2,0,6,2,3,145.83,3,29,12.00
"MapPerformance",3,1.00,1.33,40,0.42,12639.94,4,1,7,3,3,123.86,56,42,22.00
"MapPerformance$DummyMap",12,0.00,1.00,23,0.11,858.63,12,0,7,12,0,167.50,1,36,7.00
"MapTransformer",4,0.17,1.25,14,0.09,1137.73,6,2,3,4,4,81.18,37,20,4.00
"MapUtils",69,0.33,2.10,375,4.35,216967.25,72,3,26,72,23,100.19,1000,510,18.00
"MockResultSet",19,0.03,2.63,129,2.05,84922.96,23,4,9,19,4,96.28,91,183,23.00
"MockResultSetMetaData",4,0.17,2.50,30,0.44,19733.65,6,2,3,4,3,118.99,14,42,30.00
"MultiHashMap",20,0.50,2.15,133,1.37,35090.87,22,2,11,20,6,65.94,201,166,17.00
"MultiHashMap$ValueIterator",5,0.00,1.80,21,0.16,3049.60,7,2,11,5,1,172.27,3,31,5.00
"MultiHashMap$Values",3,0.00,1.33,12,0.07,1214.41,3,0,11,3,1,176.27,4,17,3.00
"MultiKey",12,0.15,1.50,46,0.43,13353.82,15,3,2,12,4,97.00,158,63,4.00
"MultiKeyMap",49,0.16,2.22,331,5.25,246549.07,51,2,8,49,7,65.35,362,467,25.00
"MultiMap",7,0.00,1.00,8,0.49,8862.91,7,0,2,7,4,118.66,94,9,0.00
"MultiValueMap",18,0.47,2.06,108,1.10,32411.63,20,2,12,18,11,66.78,176,141,15.00
"MultiValueMap$ReflectionFactory",2,1.00,1.50,8,0.06,997.38,3,1,12,2,2,173.92,3,13,5.00
"MultiValueMap$Values",3,0.00,1.33,13,0.09,1847.51,3,0,12,3,2,173.54,4,15,4.00
"MultiValueMap$ValuesIterator",4,0.33,1.25,16,0.11,1353.80,7,3,12,4,1,177.21,3,22,3.00
"NOPClosure",3,0.50,1.00,8,0.04,393.90,5,2,2,4,9,89.05,25,12,1.00
"NOPTransformer",3,0.50,1.00,9,0.05,489.42,5,2,2,4,5,86.40,25,13,2.00
"NodeCachingLinkedList",14,0.00,1.36,68,0.46,8493.97,19,5,5,14,2,73.96,117,86,6.00
"NonePredicate",5,0.25,1.80,27,0.22,5274.44,7,2,3,5,6,74.26,54,34,7.00
"NotNullPredicate",3,0.50,1.00,9,0.05,526.32,5,2,2,4,4,86.15,25,13,1.00
"NotPredicate",4,0.17,1.25,14,0.10,1527.36,6,2,2,4,4,80.22,35,20,4.00
"NullComparator",7,0.06,2.00,34,0.33,9801.38,10,3,2,7,6,106.98,103,38,5.00
"NullIsExceptionPredicate",4,0.17,1.50,16,0.12,1948.49,6,2,3,4,5,77.12,37,23,5.00
"NullIsFalsePredicate",4,0.17,1.50,16,0.11,1759.78,6,2,2,4,4,77.38,36,23,4.00
"NullIsTruePredicate",4,0.17,1.50,16,0.11,1759.78,6,2,2,4,4,77.38,36,23,4.00
"NullPredicate",3,0.50,1.00,9,0.05,526.32,5,2,2,4,5,86.15,25,13,1.00
"ObjectArrayIterator",12,0.11,1.50,48,0.42,9891.94,16,4,3,12,4,75.24,109,68,3.00
"ObjectArrayListIterator",12,0.73,1.25,35,0.31,5740.62,13,1,3,12,5,82.78,115,52,5.00
"ObjectGraphIterator",8,0.22,2.75,64,0.50,13540.17,15,7,4,9,4,108.33,126,92,13.00
"OnePredicate",5,0.25,2.00,30,0.24,6795.37,7,2,3,5,6,71.65,54,38,6.00
"OrPredicate",4,0.22,1.25,16,0.13,2563.49,7,3,2,4,4,76.52,38,22,5.00
"OrderedBidiMap",2,0.00,1.00,3,0.04,476.56,2,0,0,2,15,120.62,27,4,0.00
"OrderedIterator",2,0.00,1.00,3,0.03,232.86,2,0,1,2,6,122.37,11,4,0.00
"OrderedMap",5,0.00,1.00,6,0.22,3176.00,5,0,0,5,12,96.44,42,7,0.00
"OrderedMapIterator",2,0.00,1.00,3,0.04,262.56,2,0,0,2,20,121.95,11,4,0.00
"OutParameter",9,0.04,1.11,28,0.25,3737.60,12,3,2,9,4,84.57,70,43,23.00
"OutParameterTest",4,0.75,1.00,25,0.36,8328.76,8,4,12,4,1,114.95,0,34,10.00
"Predicate",1,0.00,1.00,2,0.01,84.05,1,0,0,1,70,94.39,9,3,0.00
"PredicateDecorator",1,0.00,1.00,2,0.01,134.80,1,0,1,1,2,94.66,8,3,0.00
"PredicateTransformer",4,0.17,1.25,14,0.10,1466.38,6,2,3,4,4,80.23,36,20,5.00
"PredicateUtils",30,0.00,1.00,61,0.56,8145.30,30,0,23,30,37,104.07,366,92,13.00
"PredicatedBag",7,1.00,1.00,17,0.14,1716.97,8,1,4,7,10,94.20,50,26,5.00
"PredicatedBuffer",5,1.00,1.00,12,0.08,954.87,6,1,3,5,8,90.15,50,18,5.00
"PredicatedCollection",5,0.50,1.80,28,0.24,4385.07,7,2,3,5,9,103.23,72,32,6.00
"PredicatedList",13,1.00,1.08,36,0.31,4465.73,14,1,7,13,8,137.56,50,48,9.00
"PredicatedList$PredicatedListIterator",3,0.00,1.00,9,0.05,524.08,3,0,7,3,1,185.31,3,13,3.00
"PredicatedMap",9,0.21,1.56,44,0.48,9131.56,12,3,7,9,8,71.72,86,61,10.00
"PredicatedSet",3,1.00,1.00,8,0.06,684.48,4,1,3,3,8,135.84,48,12,5.00
"PredicatedSortedBag",6,1.00,1.00,14,0.10,1107.03,7,1,3,6,8,90.05,50,22,5.00
"PredicatedSortedMap",9,1.00,1.00,23,0.21,3210.52,10,1,3,9,6,104.64,53,35,8.00
"PredicatedSortedSet",9,1.00,1.00,23,0.20,3028.70,10,1,3,9,6,110.91,49,33,8.00
"PriorityBuffer",26,0.03,1.92,127,1.53,79133.83,32,6,7,26,3,67.69,245,172,12.00
"PriorityBuffer$Iterator",3,0.50,3.33,30,0.27,15780.36,5,2,7,3,0,103.63,0,45,16.00
"PriorityQueue",5,0.00,1.00,6,0.16,1238.39,5,0,0,5,1,119.28,29,7,0.00
"PropertyHandler",2,0.00,1.00,3,0.07,1112.02,2,0,0,2,4,94.48,16,4,0.00
"PropertyHandlerTest",3,0.00,2.00,21,0.12,1960.16,4,1,5,3,2,161.78,5,25,3.00
"PrototypeFactory",2,0.00,3.00,15,0.21,9258.61,2,0,10,2,6,93.51,29,27,17.00
"PrototypeFactory$PrototypeCloneFactory",3,0.50,2.33,19,0.17,3570.94,6,3,10,3,2,76.92,20,29,10.00
"PrototypeFactory$PrototypeSerializationFactory",2,0.00,4.00,23,0.23,9553.54,4,2,10,2,2,52.03,17,36,52.00
"ProxyFactory",10,1.00,1.00,22,0.21,3911.33,11,1,9,11,9,103.00,62,33,13.00
"ProxyFactoryTest",7,0.00,1.00,16,0.18,2066.88,8,1,2,8,2,184.26,4,23,6.00
"ProxyFactoryTest$InvocationHandler",1,0.00,1.00,3,0.03,379.68,1,0,2,1,0,132.66,0,7,5.00
"ProxyIterator",7,1.00,1.00,17,0.09,953.52,8,1,1,7,0,98.47,48,25,2.00
"ProxyListIterator",13,1.00,1.00,29,0.17,1887.70,14,1,1,13,0,105.82,81,43,6.00
"ProxyMap",15,0.07,1.00,32,0.21,2755.01,16,1,3,15,0,121.71,76,48,9.00
"QueryLoader",5,0.08,1.60,28,0.36,14089.94,8,3,6,8,2,82.75,63,41,7.00
"QueryLoaderTest",2,1.00,1.50,18,0.24,6948.92,3,1,2,2,2,154.14,3,24,12.00
"QueryRunner",41,0.00,2.24,259,3.58,167559.01,41,0,9,41,7,75.17,495,368,26.00
"QueryRunnerTest",73,0.14,1.15,535,9.23,425584.07,82,9,30,73,6,155.23,42,688,21.00
"QueryRunnerTest$Answer<Boolean>",1,0.00,1.00,4,0.02,246.02,2,1,30,1,0,129.48,0,9,3.00
"QueryRunnerTest$MyBean",6,0.20,1.00,16,0.08,781.52,9,3,30,6,0,182.99,3,11,0.00
"QueryRunnerTest$ResultSetHandler<List<Object>>",1,0.00,2.00,6,0.07,2194.53,1,0,30,1,0,115.20,0,13,9.00
"ReferenceIdentityMap",11,1.00,1.00,27,0.28,3817.00,12,1,5,11,2,105.26,141,41,6.00
"ReferenceMap",7,1.00,1.00,18,0.17,1588.00,8,1,4,7,3,133.64,110,27,4.00
"ReferenceMap",24,0.04,2.54,199,2.93,129042.15,40,16,19,25,6,65.14,274,232,18.00
"ReferenceMap$AbstractCollection",5,0.00,1.20,17,0.13,2317.44,5,0,19,5,1,129.90,0,21,5.00
"ReferenceMap$AbstractSet",7,0.00,1.57,28,0.31,8346.73,7,0,19,7,2,123.95,0,38,7.00
"ReferenceMap$AbstractSet_0",7,0.00,1.14,22,0.17,2989.03,7,0,19,7,1,131.47,0,28,5.00
"ReferenceMap$Entry",8,0.04,2.12,43,0.50,16749.86,12,4,19,8,1,152.43,2,54,8.00
"ReferenceMap$EntryIterator",7,0.29,2.00,53,0.42,10347.66,15,8,19,7,1,162.43,6,65,5.00
"ReferenceMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,19,1,0,136.39,0,5,2.00
"ReferenceMap$SoftRef",2,1.00,1.00,7,0.04,445.00,3,1,19,2,0,178.96,3,10,0.00
"ReferenceMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,19,1,0,136.39,0,5,2.00
"ReferenceMap$WeakRef",2,1.00,1.00,7,0.04,445.00,3,1,19,2,0,131.99,0,10,0.00
"ResettableIterator",1,0.00,1.00,2,0.01,107.66,1,0,1,1,7,143.77,4,3,0.00
"ResettableListIterator",1,0.00,1.00,2,0.02,125.77,1,0,1,1,6,143.24,4,3,0.00
"ResultSetHandler",1,0.00,1.00,2,0.02,228.96,1,0,2,1,13,103.40,12,3,0.00
"ResultSetIterator",7,0.25,1.43,27,0.26,4564.94,9,2,3,7,4,77.61,58,43,5.00
"ResultSetIterator$Iterable<Object[]>",1,0.00,1.00,3,0.02,340.00,1,0,3,1,1,133.04,0,6,4.00
"ResultSetIteratorTest",3,0.00,1.33,29,0.36,10300.31,3,0,5,3,2,156.10,3,37,11.00
"ReverseComparator",5,0.25,1.80,22,0.19,4402.73,7,2,2,5,7,92.28,64,32,5.00
"ReverseListIterator",11,0.20,1.27,40,0.28,4009.08,14,3,3,11,2,82.69,85,55,7.00
"RowProcessor",4,0.00,1.00,5,0.39,12483.69,4,0,4,4,11,95.51,44,6,0.00
"SQLXMLColumnHandler",2,0.00,1.00,5,0.06,958.09,2,0,4,2,2,134.82,0,10,5.00
"SQLXMLColumnHandlerTest",2,1.00,1.00,7,0.09,1038.07,3,1,7,2,2,129.09,0,13,47.00
"ScalarHandler",5,0.38,1.40,18,0.16,2941.08,7,2,3,5,3,80.30,51,28,11.00
"ScalarHandlerTest",4,0.00,1.00,20,0.25,4747.75,4,0,3,4,3,120.49,0,25,10.00
"SequencedHashMap",40,0.03,1.77,185,2.52,88253.86,48,8,16,40,8,69.65,375,232,16.00
"SequencedHashMap$AbstractCollection",6,0.00,1.83,28,0.24,8601.30,6,0,16,6,2,170.28,5,35,12.00
"SequencedHashMap$AbstractSet",6,0.00,1.00,14,0.11,1235.75,6,0,16,6,2,178.16,2,21,4.00
"SequencedHashMap$AbstractSet_0",7,0.00,1.57,22,0.23,7742.80,7,0,16,7,2,170.90,3,35,5.00
